city,state,street_address,zipcode,bed,bath,sqft,lotsize,price,hoa_monthly,price_per_sqft,parking_space,year,median_home_price,median_selling_price,mhp_per_sqft,school_district,broker,property_type_condo,property_type_mfd/mobile,property_type_multi-family,property_type_single_family,property_type_townhome
fremont,CA,762 ridgeview ter,94536,2.0,2.0,1001.0,3850.0,998500.0,91.0,998.0,2.0,1988.0,959500.0,952000.0,745.0,-,legacy real estate & assoc.,0,0,0,1,0
fremont,CA,2873 pinnacles ter,94538,3.0,2.5,1644.0,1500.0,1200000.0,150.0,730.0,2.0,2013.0,1199800.0,1350000.0,797.0,fremont unified,-,0,0,0,1,0
fremont,CA,38625 country cmn,94536,2.0,2.0,1003.0,1.52,718888.0,403.0,717.0,1.9443037974683544,1979.0,784990.0,860000.0,735.0,fremont unified,-,1,0,0,0,0
fremont,CA,3731 langdon cmn,94538,3.0,2.5,1637.0,1097.0,1275000.0,225.0,779.0,2.0,1998.0,999888.0,701000.0,744.0,-,venture sotheby's international realty,0,0,0,0,1
fremont,CA,47151 morse ter unit 103,94539,2.0,2.0,894.0,0.41,709999.0,415.0,794.0,1.9443037974683544,1987.0,788000.0,1650000.0,794.0,fremont (510) 657-2350,-,1,0,0,0,0
fremont,CA,2339 kinetic cmn unit 305,94539,3.0,3.0,2784.0,0.86,1690000.0,517.0,607.0,2.0,2020.0,1458888.0,1765000.0,722.0,fremont (510) 657-2350,-,1,0,0,0,0
fremont,CA,43219 portofino ter,94539,2.0,2.5,1196.0,900.0,1147333.0,291.0,959.0,2.0,2006.0,1890000.0,1550000.0,925.0,fremont (510) 657-2350,legacy real estate & assoc.,0,0,0,0,1
fremont,CA,902 bedford st,94539,3.0,2.0,1810.0,8100.0,2188000.0,275.0,1209.0,2.0,1964.0,1998000.0,2210000.0,1046.0,fremont (510) 657-2350,coldwell banker realty,0,0,0,1,0
fremont,CA,3319 owen cmn,94536,3.0,1.5,1168.0,860.0,849888.0,295.0,728.0,1.9443037974683544,1971.0,784990.0,860000.0,735.0,-,-,0,0,0,0,1
fremont,CA,200 aleut ct,94539,4.0,3.0,2908.0,0.25,2599000.0,275.0,894.0,2.0,1985.0,3049999.0,2850000.0,928.0,fremont (510) 657-2350,legacy real estate & assoc.,0,0,0,1,0
fremont,CA,4173 blewett st,94538,3.0,2.0,1148.0,6000.0,1349000.0,275.0,1175.0,2.0,1958.0,1289000.0,1460000.0,983.0,fremont unified,-,0,0,0,1,0
fremont,CA,87 burnham pl,94539,4.0,2.5,1564.0,6507.0,1499950.0,275.0,959.0,2.0,1980.0,1875000.0,2050000.0,1022.0,-,-,0,0,0,1,0
fremont,CA,34667 tabu ter,94555,2.0,2.0,892.0,3.19,740000.0,335.0,830.0,1.0,1987.0,1490000.0,1395000.0,919.0,fremont (510) 657-2350,legacy real estate & assoc.,1,0,0,0,0
fremont,CA,434 mcduff ave,94539,5.0,3.0,1881.0,6549.0,1838800.0,275.0,978.0,2.0,1964.0,788000.0,1650000.0,794.0,-,legacy real estate & assoc.,0,0,0,1,0
fremont,CA,41555 paseo padre pkwy,94539,5.0,3.0,1950.0,7200.0,1990000.0,275.0,1021.0,2.0,1959.0,1998000.0,2210000.0,1046.0,-,-,0,0,0,1,0
fremont,CA,5588 wallace pl,94538,4.0,2.0,1387.0,5800.0,1199000.0,275.0,864.0,2.0,1966.0,1299000.0,1333000.0,872.0,-,-,0,0,0,1,0
fremont,CA,4332 ogden dr,94538,3.0,2.0,1427.0,6099.0,1399000.0,275.0,980.0,2.0,1962.0,1200000.0,1150000.0,775.0,-,coldwell banker realty,0,0,0,1,0
fremont,CA,273 vivian cmn,94536,2.0,2.5,1213.0,1750.0,785000.0,480.0,647.0,2.0,1983.0,1490000.0,1111500.0,795.0,-,-,0,0,0,0,1
fremont,CA,38228 paseo padre pkwy apt 10,94536,2.0,2.0,1033.0,1.72,575000.0,491.0,557.0,1.9443037974683544,1970.0,1259900.0,1200000.0,809.0,-,-,1,0,0,0,0
fremont,CA,42556 fontainebleau park ln,94538,3.0,2.0,1347.0,6327.0,1222000.0,275.0,907.0,2.0,1962.0,1398888.0,1537500.0,907.0,fremont unified,intero real estate services,0,0,0,1,0
fremont,CA,43219 gatewood st,94538,5.0,3.0,2055.0,7820.0,1388000.0,275.0,675.0,2.0,1959.0,1325000.0,1397000.0,982.0,fremont (510) 657-2350,venture sotheby's international realty,0,0,0,1,0
fremont,CA,38857 stonington ter,94536,4.0,3.0,1743.0,4500.0,1798888.0,91.0,1032.0,2.0,1987.0,959500.0,952000.0,745.0,fremont unified,-,0,0,0,1,0
fremont,CA,34822 warwick ct,94555,4.0,3.0,1908.0,7048.0,1599000.0,275.0,838.0,2.0,1971.0,1546500.0,1562500.0,891.0,alameda,-,0,0,0,1,0
fremont,CA,958 cherry glen cir unit 124,94536,3.0,2.5,1248.0,1700.0,949900.0,426.0,761.0,1.0,1987.0,959500.0,952000.0,745.0,-,coldwell banker realty,0,0,0,0,1
fremont,CA,47137 male ter unit 79,94539,2.0,2.0,926.0,0.41,739990.0,415.0,799.0,1.0,1987.0,788000.0,1650000.0,794.0,fremont (510) 657-2350,-,1,0,0,0,0
fremont,CA,45 queso ct,94539,4.0,2.5,2166.0,6803.0,1790000.0,275.0,826.0,2.0,1978.0,1875000.0,2050000.0,1022.0,fremont unified,coldwell banker realty,0,0,0,1,0
fremont,CA,593 emerson st,94539,4.0,3.0,2022.0,8322.0,2098900.0,275.0,1038.0,2.0,1955.0,1890000.0,1550000.0,925.0,fremont (510) 657-2350,coldwell banker realty,0,0,0,1,0
fremont,CA,39315 wilford st,94538,4.0,2.0,1180.0,7080.0,1259000.0,275.0,1067.0,2.0,1962.0,1200000.0,1150000.0,775.0,-,compass,0,0,0,1,0
fremont,CA,3454 dayton cmn,94538,2.0,2.5,1174.0,730.0,975000.0,225.0,830.0,2.0,1999.0,999888.0,701000.0,744.0,fremont unified,redfin,0,0,0,0,1
fremont,CA,4706 central ave,94536,3.0,2.0,1175.0,5538.0,1185000.0,275.0,1009.0,1.0,1953.0,1580000.0,1370000.0,876.0,alameda,-,0,0,0,1,0
fremont,CA,36841 bonito dr,94536,3.0,2.0,1163.0,6177.0,1089500.0,275.0,937.0,2.0,1955.0,1195000.0,1215000.0,771.0,fremont (510) 657-2350,better homes and gardens real estate reliance partners,0,0,0,1,0
fremont,CA,37900 2nd st,94536,3.0,2.0,1364.0,6000.0,1364999.0,275.0,1001.0,2.0,1918.0,1490000.0,1111500.0,795.0,-,-,0,0,0,1,0
fremont,CA,41645 carol cmn,94538,3.0,2.5,1332.0,2578.0,999000.0,133.0,750.0,2.0,1995.0,1199800.0,1350000.0,797.0,fremont (510) 657-2350,-,0,0,0,0,1
fremont,CA,4134 bell cmn,94536,3.0,2.5,1924.0,4084.0,1499000.0,191.0,779.0,2.0,1990.0,1580000.0,1370000.0,876.0,fremont (510) 657-2350,-,0,0,0,1,0
fremont,CA,4472 ardo st,94536,4.0,2.0,1719.0,5916.0,1400000.0,275.0,814.0,2.0,1965.0,1195000.0,1215000.0,771.0,fremont (510) 657-2350,-,0,0,0,1,0
fremont,CA,43335 paseo padre pkwy,94539,4.0,2.5,2097.0,8464.0,2199100.0,275.0,1049.0,2.0,1978.0,2550000.0,2199000.0,1026.0,alameda,-,0,0,0,1,0
fremont,CA,1086 dolphin cmn,94536,3.0,2.5,1610.0,1522.0,1225000.0,220.0,761.0,2.0,1995.0,959500.0,952000.0,745.0,fremont (510) 657-2350,-,0,0,0,0,1
fremont,CA,3500 ferry ln,94555,4.0,2.0,1630.0,8757.0,1780000.0,275.0,1092.0,2.0,1978.0,1546500.0,1562500.0,891.0,-,better homes and gardens real estate j.f. finnegan realtors,0,0,0,1,0
fremont,CA,40850 capa dr,94539,3.0,2.0,1536.0,6480.0,1698888.0,275.0,1106.0,2.0,1964.0,1875000.0,2050000.0,1022.0,-,-,0,0,0,1,0
fremont,CA,4990 everglades park dr,94538,3.0,2.0,1180.0,6527.0,1080000.0,275.0,915.0,2.0,1962.0,1398888.0,1537500.0,907.0,fremont (510) 657-2350,-,0,0,0,1,0
fremont,CA,32734 mono lake ln,94555,3.0,2.0,1268.0,5589.0,1350000.0,275.0,1065.0,2.0,1976.0,1799000.0,1286000.0,965.0,alameda,-,0,0,0,1,0
fremont,CA,2258 valorie st,94539,3.0,2.0,1232.0,5700.0,1299000.0,275.0,1054.0,2.0,1955.0,1998000.0,2210000.0,1046.0,fremont (510) 657-2350,-,0,0,0,1,0
fremont,CA,4215 ogden dr,94538,3.0,2.0,1644.0,6032.0,1280000.0,275.0,779.0,2.0,1963.0,1200000.0,1150000.0,775.0,fremont (510) 657-2350,-,0,0,0,1,0
fremont,CA,43516 ocaso corte,94539,3.0,2.5,1780.0,1663.0,1375000.0,450.0,772.0,2.0,1979.0,2550000.0,2199000.0,1026.0,-,-,0,0,0,0,1
fremont,CA,40971 pajaro dr,94539,4.0,2.0,2052.0,0.25,1999000.0,275.0,974.0,2.0,1968.0,1875000.0,2050000.0,1022.0,fremont unified,"southland properties real estate services, inc",0,0,0,1,0
fremont,CA,4610 sloan st,94538,3.0,2.0,1464.0,5954.0,1250000.0,275.0,854.0,2.0,1963.0,1200000.0,1150000.0,775.0,fremont (510) 657-2350,-,0,0,0,1,0
fremont,CA,1912 gomes rd,94539,3.0,2.0,1248.0,3192.0,1388000.0,275.0,1112.0,2.0,1968.0,1875000.0,2050000.0,1022.0,-,coldwell banker realty,0,0,0,1,0
fremont,CA,4328 cahill st,94538,3.0,2.0,1201.0,5300.0,998000.0,275.0,831.0,2.0,1955.0,1289000.0,1460000.0,983.0,fremont (510) 657-2350,coldwell banker realty,0,0,0,1,0
fremont,CA,38504 gary lee king ter,94536,3.0,2.5,1658.0,1825.0,1249000.0,262.0,753.0,2.0,2012.0,959500.0,952000.0,745.0,-,legacy real estate & assoc.,0,0,0,0,1
fremont,CA,3587 wyndham dr,94536,4.0,2.0,1714.0,6394.0,1749000.0,275.0,1020.0,2.0,1972.0,1591500.0,1537000.0,943.0,fremont (510) 657-2350,compass,0,0,0,1,0
fremont,CA,42930 corte habana,94539,3.0,1.5,1242.0,906.0,950000.0,353.0,765.0,1.9443037974683544,1970.0,1890000.0,1550000.0,925.0,fremont (510) 657-2350,-,0,0,0,0,1
fremont,CA,5349 audubon park ct,94538,4.0,3.0,1581.0,8954.0,1575000.0,275.0,996.0,2.0,1963.0,1398888.0,1537500.0,907.0,fremont unified,-,0,0,0,1,0
fremont,CA,1765 valdez way,94539,3.0,3.0,1696.0,8223.0,1999888.0,275.0,1179.0,2.0,1977.0,1875000.0,2050000.0,1022.0,fremont unified,redfin,0,0,0,1,0
fremont,CA,509 emerson st,94539,4.0,2.0,1658.0,5616.0,1399000.0,275.0,844.0,2.0,1955.0,1890000.0,1550000.0,925.0,-,-,0,0,0,1,0
fremont,CA,39090 presidio way apt 137,94538,2.0,2.0,1552.0,4.76,729000.0,500.0,470.0,1.0,1974.0,1200000.0,1150000.0,775.0,-,compass,1,0,0,0,0
fremont,CA,5534 hughes pl,94538,3.0,2.0,1232.0,5800.0,1449950.0,275.0,1177.0,2.0,1966.0,1299000.0,1333000.0,872.0,fremont (510) 657-2350,coldwell banker realty,0,0,0,1,0
fremont,CA,1847 argus ct,94539,4.0,2.5,2388.0,5403.0,2568000.0,275.0,1075.0,3.0,1988.0,2550000.0,2199000.0,1026.0,-,-,0,0,0,1,0
fremont,CA,3568 bittern pl,94555,3.0,2.0,1898.0,7841.0,1900000.0,275.0,1001.0,3.0,1984.0,1546500.0,1562500.0,891.0,alameda,-,0,0,0,1,0
fremont,CA,4925 folsum way,94538,4.0,2.5,1701.0,5998.0,1460000.0,275.0,858.0,2.0,1963.0,1200000.0,1150000.0,775.0,-,-,0,0,0,1,0
fremont,CA,42726 mayfair park ave,94538,4.0,2.0,1656.0,7986.0,1799000.0,275.0,1086.0,2.0,1964.0,1325000.0,1397000.0,982.0,fremont unified,-,0,0,0,1,0
fremont,CA,32507 lake chabot st,94555,4.0,2.0,1476.0,6534.0,1650000.0,275.0,1118.0,2.0,1973.0,1799000.0,1286000.0,965.0,alameda,-,0,0,0,1,0
fremont,CA,44283 lupine pl,94539,3.0,2.0,1960.0,8100.0,1980000.0,275.0,1010.0,2.0,1969.0,2380000.0,1350000.0,934.0,-,-,0,0,0,1,0
fremont,CA,143 wenatchee cmn,94539,3.0,2.0,1150.0,0.23,795000.0,350.0,691.0,1.0,1986.0,788000.0,1650000.0,794.0,fremont (510) 657-2350,legacy real estate & assoc.,1,0,0,0,0
fremont,CA,38652 country ter,94536,2.0,2.0,928.0,0.81,599950.0,373.0,646.0,1.9443037974683544,1979.0,784990.0,860000.0,735.0,fremont (510) 657-2350,-,1,0,0,0,0
fremont,CA,37946 bright cmn,94536,3.0,2.5,1717.0,1863.0,1049000.0,305.0,611.0,2.0,1978.0,784990.0,860000.0,735.0,fremont (510) 657-2350,-,0,0,0,0,1
fremont,CA,933 cherry glen cir unit 220,94536,2.0,2.0,840.0,0.52,758888.0,426.0,903.0,1.0,1987.0,959500.0,952000.0,745.0,-,-,0,0,0,0,1
fremont,CA,4439 ashwood cmn,94538,4.0,3.0,1680.0,3600.0,1749000.0,132.0,1041.0,2.0,1987.0,1325000.0,1397000.0,982.0,fremont (510) 657-2350,-,0,0,0,1,0
fremont,CA,38985 gar ter,94536,3.0,2.5,1400.0,1014.0,1150000.0,220.0,821.0,2.0,1996.0,959500.0,952000.0,745.0,-,-,0,0,0,0,1
fremont,CA,5088 amberwood dr,94555,4.0,2.5,1761.0,3780.0,1699888.0,275.0,965.0,2.0,1989.0,1490000.0,1395000.0,919.0,-,compass,0,0,0,1,0
fremont,CA,4008 carol ave,94538,3.0,2.5,1460.0,1739.0,1200000.0,80.0,822.0,2.0,1989.0,1199800.0,1350000.0,797.0,-,-,0,0,0,0,1
fremont,CA,36544 montecito dr,94536,4.0,3.0,2584.0,9000.0,2295000.0,275.0,888.0,2.0,1967.0,1490000.0,1111500.0,795.0,-,legacy real estate & assoc.,0,0,0,1,0
fremont,CA,4962 tenor ct,94538,3.0,2.0,2134.0,6120.0,1650000.0,275.0,773.0,2.0,1962.0,1398888.0,1537500.0,907.0,fremont (510) 657-2350,coldwell banker realty,0,0,0,1,0
fremont,CA,2910 park place cmn,94536,3.0,2.5,1546.0,3821.0,1595000.0,125.0,1032.0,2.0,1984.0,1259900.0,1200000.0,809.0,fremont (510) 657-2350,coldwell banker realty,0,0,0,1,0
fremont,CA,39993 femont blvd unit 104,94538,2.0,2.0,1146.0,3.42,638000.0,551.0,557.0,1.9443037974683544,1986.0,1199800.0,1350000.0,797.0,-,-,1,0,0,0,0
fremont,CA,4935 conway ter,94555,2.0,2.0,840.0,840.0,750000.0,405.0,893.0,1.0,1989.0,1490000.0,1395000.0,919.0,fremont (510) 657-2350,coldwell banker realty,1,0,0,0,0
fremont,CA,3251 canterbury ct,94536,3.0,2.0,1680.0,9023.0,1599000.0,275.0,952.0,2.0,1963.0,784990.0,860000.0,735.0,fremont unified,-,0,0,0,1,0
fremont,CA,4839 sterling dr,94536,3.0,1.5,1132.0,9298.0,1198000.0,25.0,1058.0,2.0,1953.0,1580000.0,1370000.0,876.0,-,intero real estate services,0,0,0,1,0
fremont,CA,39736 placer way,94538,3.0,2.0,1269.0,6000.0,1349000.0,275.0,1063.0,2.0,1963.0,1200000.0,1150000.0,775.0,-,-,0,0,0,1,0
fremont,CA,35824 carnation way,94536,4.0,3.0,2365.0,8559.0,1980000.0,275.0,837.0,3.0,1988.0,1490000.0,1111500.0,795.0,-,-,0,0,0,1,0
fremont,CA,38061 canyon heights dr,94536,3.0,2.0,1596.0,6499.0,1237777.0,275.0,776.0,1.9443037974683544,1954.0,1490000.0,1111500.0,795.0,alameda,-,0,0,0,1,0
fremont,CA,4103 tawny ter,94536,3.0,2.5,1549.0,2.34,1198000.0,374.0,773.0,2.0,1995.0,1195000.0,1215000.0,771.0,-,compass,0,0,0,0,1
fremont,CA,41869 gifford st,94538,3.0,2.0,1310.0,6120.0,1450000.0,275.0,1107.0,2.0,1958.0,1199800.0,1350000.0,797.0,fremont (510) 657-2350,-,0,0,0,1,0
fremont,CA,38444 berkeley cmn,94536,2.0,1.5,976.0,639.0,624888.0,310.0,640.0,1.0,1979.0,959500.0,952000.0,745.0,fremont (510) 657-2350,-,0,0,0,0,1
fremont,CA,2953 wilson cmn,94538,3.0,2.5,1748.0,1854.0,1199000.0,380.0,686.0,2.0,1980.0,1199800.0,1350000.0,797.0,-,-,0,0,0,0,1
fremont,CA,480 chardonnay dr,94539,4.0,3.0,2262.0,6381.0,1999000.0,275.0,884.0,2.0,1985.0,788000.0,1650000.0,794.0,fremont (510) 657-2350,legacy real estate & assoc.,0,0,0,1,0
fremont,CA,41513 higgins way,94539,4.0,2.0,1670.0,6812.0,1550000.0,275.0,928.0,2.0,1960.0,1998000.0,2210000.0,1046.0,-,coldwell banker realty,0,0,0,1,0
fremont,CA,38905 gar ter,94536,3.0,2.5,1610.0,1522.0,1238000.0,220.0,769.0,2.0,1995.0,959500.0,952000.0,745.0,-,coldwell banker realty,0,0,0,0,1
fremont,CA,38774 stillwater cmn,94536,2.0,2.0,1001.0,3595.0,975000.0,91.0,974.0,2.0,1987.0,959500.0,952000.0,745.0,-,-,0,0,0,1,0
fremont,CA,40344 sundale dr,94538,3.0,2.0,1100.0,6400.0,1248000.0,275.0,1135.0,2.0,1960.0,1289000.0,1460000.0,983.0,-,realty experts,0,0,0,1,0
fremont,CA,40475 blacow rd,94538,3.0,2.0,1036.0,5700.0,1188000.0,275.0,1147.0,2.0,1960.0,1398888.0,1537500.0,907.0,fremont unified,sereno,0,0,0,1,0
hayward,CA,3672 skyline dr,94542,4.0,2.5,2067.0,8931.0,999888.0,275.0,484.0,2.0,1976.0,1283000.0,1290000.0,563.0,-,-,0,0,0,1,0
hayward,CA,27496 ponderosa ct,94545,4.0,2.5,1474.0,1210.0,730000.0,285.0,495.0,1.9443037974683544,1970.0,850000.0,842500.0,661.0,alameda city unified,century 21 real estate alliance,0,0,0,0,1
hayward,CA,24719 townsend ave,94544,3.0,2.0,1419.0,5850.0,889000.0,275.0,626.0,1.9443037974683544,1958.0,796944.0,815500.0,553.0,-,-,0,0,0,1,0
hayward,CA,188 briarwood dr,94544,2.0,2.5,1340.0,2072.0,699000.0,371.0,522.0,1.0,1973.0,870000.0,969000.0,622.0,-,-,0,0,0,0,1
hayward,CA,29300 dixon st apt 311,94544,2.0,2.0,756.0,1.53,420000.0,640.0,556.0,2.0,1984.0,841900.0,495000.0,562.0,alameda,-,1,0,0,0,0
hayward,CA,21062 gary dr apt 221,94546,2.0,2.0,1056.0,3.11,570000.0,569.0,540.0,1.9443037974683544,1980.0,599000.0,604500.0,522.0,-,-,1,0,0,0,0
hayward,CA,29552 chance st,94544,3.0,2.0,1154.0,1154.0,899000.0,275.0,779.0,2.0,1988.0,842000.0,802500.0,629.0,-,intero real estate services,0,0,0,1,0
hayward,CA,30518 prestwick ave,94544,3.0,2.0,2020.0,7480.0,998888.0,275.0,494.0,2.0,1955.0,867000.0,822500.0,647.0,-,-,0,0,0,1,0
hayward,CA,2652 darwin st,94545,3.0,2.0,1281.0,5001.0,829000.0,275.0,647.0,1.0,1956.0,850000.0,842500.0,661.0,alameda,-,0,0,0,1,0
hayward,CA,24247 machado ct,94541,4.0,2.5,2062.0,8173.0,1198989.0,58.0,581.0,2.0,1984.0,,1350000.0,798.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,24410 calaveras rd,94545,4.0,3.0,2249.0,5500.0,1150000.0,275.0,511.0,2.0,1979.0,998000.0,922500.0,613.0,-,berkshire hathaway homeservices drysdale properties,0,0,0,1,0
hayward,CA,2509 tahoe ave,94545,4.0,2.0,1672.0,6800.0,968000.0,275.0,579.0,2.0,1965.0,850000.0,842500.0,661.0,hayward unified,intero real estate services,0,0,0,1,0
hayward,CA,25824 scripps st,94545,3.0,2.0,1359.0,5734.0,749950.0,275.0,552.0,2.0,1959.0,868994.0,945000.0,624.0,-,fohl realty & investments,0,0,0,1,0
hayward,CA,30021 mountain view dr,94544,4.0,3.0,2734.0,3609.0,1698000.0,141.0,621.0,2.0,2018.0,841900.0,495000.0,562.0,hayward unified,-,0,0,0,1,0
hayward,CA,27753 la porte ave,94545,3.0,2.0,1000.0,5000.0,838000.0,275.0,838.0,1.0,1955.0,850000.0,842500.0,661.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,3450 saddle dr,94541,3.0,2.0,1318.0,6120.0,850000.0,275.0,645.0,1.9443037974683544,1962.0,,1350000.0,798.0,hayward (510) 784-2600,intero real estate services,0,0,0,1,0
hayward,CA,362 jerilynn ln,94541,3.0,2.0,1149.0,5100.0,875000.0,275.0,762.0,1.9443037974683544,1951.0,796944.0,815500.0,553.0,-,-,0,0,0,1,0
hayward,CA,21062 gary dr apt 314,94546,3.0,2.0,1218.0,1218.0,529000.0,569.0,434.0,1.0,1980.0,599000.0,604500.0,522.0,-,-,1,0,0,0,0
hayward,CA,655 foster ct apt 1,94544,2.0,1.5,1125.0,1.51,550000.0,611.0,489.0,1.9443037974683544,1981.0,849900.0,600000.0,584.0,-,corcoran global living,0,0,0,0,1
hayward,CA,24349 michelson st,94545,4.0,2.5,1723.0,4809.0,980000.0,275.0,569.0,1.9443037974683544,1991.0,998000.0,922500.0,613.0,hayward unified,-,0,0,0,1,0
hayward,CA,656 foster ct apt 1,94544,3.0,1.5,1175.0,1.51,558000.0,612.0,475.0,1.0,1981.0,849900.0,600000.0,584.0,-,-,0,0,0,0,1
hayward,CA,26937 hayward blvd apt 105,94542,2.0,2.0,1189.0,1.21,450000.0,481.0,378.0,2.0,1982.0,1283000.0,1290000.0,563.0,-,-,1,0,0,0,0
hayward,CA,1970 barton way,94545,4.0,2.5,1751.0,3500.0,1029800.0,275.0,588.0,2.0,1992.0,998000.0,922500.0,613.0,hayward unified,redfin,0,0,0,1,0
hayward,CA,665 dartmore ln apt 155,94544,2.0,2.0,906.0,6725.0,549950.0,470.0,607.0,1.9443037974683544,1988.0,841900.0,495000.0,562.0,hayward (510) 784-2600,legacy real estate & assoc,1,0,0,0,0
hayward,CA,721 garin ave,94544,3.0,2.0,1430.0,6156.0,749888.0,275.0,524.0,2.0,1959.0,841900.0,495000.0,562.0,-,-,0,0,0,1,0
hayward,CA,24633 waterson ct,94544,3.0,2.0,1393.0,5002.0,835000.0,275.0,599.0,1.0,1950.0,748475.0,834444.0,692.0,-,-,0,0,0,1,0
hayward,CA,314 toscana way,94545,3.0,2.5,1998.0,2626.0,899000.0,160.0,450.0,2.0,2009.0,998000.0,922500.0,613.0,-,-,0,0,0,1,0
hayward,CA,22577 cisneros dr,94541,4.0,2.0,2088.0,7825.0,1145000.0,105.0,548.0,3.0,2002.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,3066 chronicle ave,94542,4.0,3.0,2846.0,6056.0,1500000.0,275.0,527.0,2.0,1991.0,1283000.0,1290000.0,563.0,-,-,0,0,0,1,0
hayward,CA,24839 diadon dr,94544,4.0,2.0,1499.0,5580.0,975000.0,275.0,650.0,1.9443037974683544,1950.0,748475.0,834444.0,692.0,hayward unified,-,0,0,0,1,0
hayward,CA,109 sunswept ct,94544,3.0,3.0,1594.0,7939.0,889500.0,422.0,558.0,1.9443037974683544,2019.0,796944.0,815500.0,553.0,-,-,1,0,0,0,0
hayward,CA,25930 kay ave apt 301,94545,2.0,1.5,1152.0,2.08,539500.0,517.0,468.0,1.0,1982.0,868994.0,945000.0,624.0,hayward (510) 784-2600,century 21 real estate alliance,1,0,0,0,0
hayward,CA,22135 sevilla rd apt 32,94541,2.0,2.0,1163.0,4.31,609900.0,458.0,524.0,1.0,1982.0,599000.0,604500.0,522.0,-,legacy real estate & assoc.,1,0,0,0,0
hayward,CA,871 folsom ave,94544,4.0,3.0,2111.0,7375.0,1298888.0,275.0,615.0,2.0,1947.0,842000.0,802500.0,629.0,-,-,0,0,0,1,0
hayward,CA,22566 norwood dr,94541,3.0,3.0,1759.0,7500.0,1099000.0,275.0,625.0,2.0,1953.0,675000.0,718500.0,548.0,-,-,0,0,0,1,0
hayward,CA,390 falgren ave,94541,3.0,2.0,1175.0,5044.0,850000.0,275.0,723.0,2.0,1957.0,,1350000.0,798.0,alameda,-,0,0,0,1,0
hayward,CA,32896 pulaski dr,94544,3.0,2.0,1527.0,8900.0,915000.0,275.0,599.0,1.0,1951.0,867000.0,822500.0,647.0,-,compass,0,0,0,1,0
hayward,CA,27587 del norte ct,94545,2.0,1.5,988.0,912.0,575000.0,268.0,582.0,1.9443037974683544,1970.0,850000.0,842500.0,661.0,-,-,0,0,0,0,1
hayward,CA,27495 ponderosa ct,94545,2.0,1.5,988.0,912.0,598888.0,268.0,606.0,1.9443037974683544,1970.0,850000.0,842500.0,661.0,-,-,0,0,0,0,1
hayward,CA,2098 depot rd,94545,3.0,2.0,1244.0,5040.0,968000.0,275.0,778.0,2.0,1961.0,998000.0,922500.0,613.0,hayward unified,compass,0,0,0,1,0
hayward,CA,27553 orlando ave,94545,3.0,2.0,1119.0,5400.0,799900.0,275.0,715.0,1.9443037974683544,1971.183026584867,850000.0,842500.0,661.0,-,-,0,0,0,1,0
hayward,CA,1729 osage ct,94545,4.0,3.0,2314.0,0.28,929000.0,275.0,401.0,2.0,1965.0,850000.0,842500.0,661.0,-,-,0,0,0,1,0
hayward,CA,29053 stratford rd,94544,4.0,2.5,1792.0,4375.0,1199000.0,275.0,669.0,2.0,1994.0,842000.0,802500.0,629.0,hayward (510) 784-2600,compass,0,0,0,1,0
hayward,CA,28002 hesse dr,94545,3.0,2.0,1320.0,5500.0,799000.0,275.0,605.0,1.9443037974683544,1963.0,850000.0,842500.0,661.0,-,corcoran global living,0,0,0,1,0
hayward,CA,30674 prestwick ave,94544,3.0,2.0,1419.0,6600.0,995000.0,275.0,701.0,2.0,1955.0,867000.0,822500.0,647.0,-,-,0,0,0,1,0
hayward,CA,22631 myrtle cir,94541,4.0,2.5,1607.0,1858.0,975000.0,120.0,607.0,2.0,2016.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,26801 calaroga ave,94545,3.0,2.0,1119.0,5777.0,788900.0,275.0,705.0,2.0,1956.0,868994.0,945000.0,624.0,-,-,0,0,0,1,0
hayward,CA,24995 kay ave,94545,3.0,2.0,1040.0,5600.0,788900.0,275.0,759.0,2.0,1959.0,868994.0,945000.0,624.0,-,-,0,0,0,1,0
hayward,CA,2427 oliver dr,94545,4.0,2.5,1656.0,1200.0,725000.0,268.0,438.0,1.9443037974683544,1970.0,850000.0,842500.0,661.0,-,-,0,0,0,0,1
hayward,CA,21109 gary dr apt 122,94546,2.0,1.5,1063.0,9068.0,570000.0,546.0,536.0,1.9443037974683544,1981.0,599000.0,604500.0,522.0,-,-,1,0,0,0,0
hayward,CA,25022 panitz st,94541,3.0,2.0,1075.0,5115.0,845000.0,275.0,786.0,1.9443037974683544,1954.0,,1350000.0,798.0,-,-,0,0,0,1,0
hayward,CA,740 city walk pl apt 2,94541,3.0,2.5,1361.0,3.44,735000.0,300.0,540.0,2.0,2001.0,745000.0,800000.0,533.0,hayward unified,-,1,0,0,0,0
hayward,CA,25177 meredith ct,94545,3.0,2.0,1503.0,5544.0,989000.0,275.0,658.0,2.0,1959.0,868994.0,945000.0,624.0,hayward (510) 784-2600,-,0,0,0,1,0
hayward,CA,25122 angelina ln unit 18,94544,2.0,2.5,1274.0,1.5,699000.0,429.0,549.0,2.0,2002.0,913000.0,880000.0,552.0,-,-,1,0,0,0,0
